id	text	labels
16274:4	Заказала я салат,большую порцию,как ни странно его принесли в большом количестве,из горячего заказала стейк из телятины,мясо было мягким и сочным,и конечно же мое самое любимое это десерт,заказала тирамису,и правильно сделала,очень вкусный десерт.	[('food style_options', 'positive', 'салат'), ('food quality', 'positive', 'стейк из телятины'), ('food quality', 'positive', 'мясо'), ('food quality', 'positive', 'тирамису'), ('food quality', 'positive', 'десерт')]
16274:5	Теперь всегда буду его у них есть .	[('food quality', 'positive', 'NULL')]
16274:6	Обслуживание мне понравилось ,достаточно быстро все принесли,на столе использованные тарелки не задерживались ,официанты всех оперативно обслуживали ,я специально следила за ними ))),просто хотелось сравнить отзывы с реальностью ,оказалось отзывы были ошибочными ,хотя может мне просто повезло,и все же я туду еще пойду.	[('service general', 'positive', 'Обслуживание'), ('service general', 'positive', 'официанты')]
16274:7	А на счет интерьера то мне понравился,спокойный непринужденный,все чистенько и аккуратно,без пафоса.	[('ambience general', 'positive', 'интерьера')]
16322:1	К чему нет претензий, так это к меню, интерьеру и пиву.	[('food style_options', 'neutral', 'меню'), ('ambience general', 'neutral', 'интерьеру'), ('drinks quality', 'neutral', 'пиву')]
16322:2	Очень уютно (не забывайте - это пивной ресторан с присущей подобному заведению атмосферой).	[('ambience general', 'positive', 'атмосферой')]
16322:3	Богатое меню, есть из чего выбрать.	[('food style_options', 'positive', 'меню')]
16322:4	Блюда на любой вкус.	[('food style_options', 'positive', 'Блюда')]
16322:5	Отличное темное пиво (светлое не пробовал, больше уважаю темное).	[('drinks quality', 'positive', 'темное пиво')]
16322:7	Оба раза были обслужены крайне вежливо, остались довольны.	[('service general', 'positive', 'NULL')]
16322:8	Может, чуть дольше, чем хотелось бы, но во-первых, тут все зависит не только от официанток, но и от поваров, а во-вторых длительное ожидание было компенсировано вежливостью и внимательностью.	[('service general', 'neutral', 'NULL')]
16322:12	Не могу сказать, что во второй раз было несъедобно.	[('food quality', 'neutral', 'NULL')]
16322:18	"В мае с друзьями вновь едем в Питер и обязательно зайдем в ""Гусыню""."	[('restaurant general', 'positive', 'Гусыню')]
16568:1	Дело в том, что являюсь постоянным посетителем Токио уже несколько лет, и считаю. что в нашем районе это одно из лучших мест, куда можно пойти.	[('restaurant general', 'positive', 'Токио'), ('restaurant general', 'positive', 'мест')]
16568:2	Пока у меня к ним не было особых претензий.	[('restaurant general', 'neutral', 'NULL')]
16568:3	Очень вкусная еда (и главное-свежая рыба!), причем совсем недорого, есть возможность разнообразить японское меню европейской кухней.	[('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'еда'), ('food quality', 'positive', 'рыба'), ('food style_options', 'positive', 'японское меню'), ('food style_options', 'positive', 'европейской кухней')]
16568:4	Абсолютно адекватный персонал, приятный интерьер.	[('service general', 'positive', 'персонал'), ('ambience general', 'positive', 'интерьер')]
16568:5	Единственный минус- иногда приходится долго ждать заказ, и можно не найти свободный столик, но мы последнее время всегда заказываем стол по телефону, и накладок не было. хочется сказать спасибо ресторану.	[('service general', 'negative', 'NULL'), ('restaurant general', 'positive', 'ресторану')]
16568:6	Токио, мы с вами! p.s. там всегда многолюдно, мне кажется, это показатель того, что ресторан пользуется неплох. столько людей не могут ошибаться	[('restaurant general', 'positive', 'Токио'), ('restaurant general', 'positive', 'ресторан')]
16630:0	Уютная и тёплая домашняя обстановка!	[('ambience general', 'positive', 'обстановка')]
16630:1	Милый и отзывчивый персонал, очень внимательное обслуживание.	[('service general', 'positive', 'персонал'), ('service general', 'positive', 'обслуживание')]
16630:2	Еда, стоит ли говорить, что трудно удивить человека, привыкшего и знающего грузинскую кухню.	[('food quality', 'positive', 'Еда')]
16630:3	Могу сказать одно, я была приятно удивлена!	[('restaurant general', 'positive', 'NULL')]
16630:4	Спасибо персоналу, ему удается создать ощущение, что этот ресторан - особенное место где каждый чувствует себя долгожданным гостем!)))))))))))	[('service general', 'positive', 'персоналу'), ('restaurant general', 'positive', 'ресторан'), ('restaurant general', 'positive', 'место')]
16647:0	очень люблю это место,бываю там каждую неделю и думаю буду посещать так же часто, т.к. для меня оно идеально во всех отношениях.	[('restaurant general', 'positive', 'место')]
16647:1	Атмосфера спокойная и комфортная, интерьер именно такой какой нужно, особо не привлекает внимание, но в целом приятен и ненавящив, очень расслабляет, и музыка этому способствует.	[('ambience general', 'neutral', 'Атмосфера'), ('ambience general', 'neutral', 'интерьер'), ('ambience general', 'neutral', 'музыка')]
16647:2	официанты очень милые, может потому что уже все знакомые лица, не знаю, так что тут возможно необъективная оценка) но такое впечатление было и в первое посещение.	[('service general', 'positive', 'официанты')]
16647:3	Кухня...это нечто.	[('food quality', 'positive', 'Кухня')]
16647:4	Всё,что я пробовала в этом месте-великолепно!	[('food quality', 'positive', 'NULL')]
16647:6	паста - особенно, просто чудо, думаю, нужно попробовать каждому.	[('food quality', 'positive', 'паста')]
16647:7	Из десертов стоит попробовать теплый шоколадный торт с ванильным мороженым - очень очень...	[('food quality', 'positive', 'шоколадный торт с ванильным мороженым')]
16647:8	Кто еще не был в этом месте думаю стоит посетить, и ради панорамного вида, и ради вкусной кухни, и просто чтоб окунуться в расслабляющую обстановку 7-ого неба..	[('restaurant general', 'positive', 'месте'), ('location general', 'positive', 'панорамного вида'), ('food quality', 'positive', 'кухни'), ('ambience general', 'positive', 'обстановку')]
1666:1	Столик заказала заранее,попросила посадить поуютнее-не разочаровали,посадили именно туда куда и хотели.	[('service general', 'neutral', 'NULL')]
1666:2	Интерьер очень приятный,играет спокойная музыка.	[('ambience general', 'positive', 'Интерьер'), ('ambience general', 'neutral', 'музыка')]
1666:3	Кухня очень понравилась,особенно мясо (говядина с рукколой) и десерты(грушевый наполеон).	[('food quality', 'positive', 'Кухня'), ('food quality', 'positive', 'мясо'), ('food quality', 'positive', 'говядина с рукколой'), ('food quality', 'positive', 'десерты'), ('food quality', 'positive', 'грушевый наполеон')]
1666:4	Все гости остались очень довольны,спасибо большое!!!	[('restaurant general', 'positive', 'NULL')]
1666:5	С обслуживанием повезло,попалась милая девушка,которая подробно рассказывала и отвечала на все вопросы с улыбкой.	[('service general', 'positive', 'обслуживанием'), ('service general', 'positive', 'девушка')]
1666:6	Придем еще обязательно!	[('restaurant general', 'positive', 'NULL')]
16676:1	Встретили приветливые девушки, спросили забронирован ли столик.	[('service general', 'positive', 'девушки')]
16676:4	Официанты очень приветливые, постоянно смотрят за посетителями, поэтому долго ждать не пришлось, что очень приятно.	[('service general', 'positive', 'Официанты')]
16676:5	Меню довольно интересное, больше имеет восточную направленность, но главное по ценам очень демократичное.	[('food style_options', 'positive', 'Меню'), ('food prices', 'positive', 'Меню')]
16676:6	В первый раз попробовал жареного осьминога, конечно сравнивать не с чем, но мне понравилось)))	[('food quality', 'positive', 'жареного осьминога')]
16676:7	Интерьер довольно симпатичный, мало освещения, но зато ставятся свечи на стол.	[('ambience general', 'positive', 'Интерьер'), ('ambience general', 'positive', 'свечи')]
16676:9	Думаю, если стоит задача найти уютное недорогое местечко в районе метро московская, то это наверно один из лучших вариантов.	[('ambience general', 'positive', 'местечко'), ('restaurant prices', 'positive', 'местечко'), ('restaurant general', 'positive', 'местечко')]
16676:10	Думаю, что обязательно еще раз туда схожу!	[('restaurant general', 'positive', 'NULL')]
16714:2	Хачипури немного подкачало, показалось что маловато сыра, хотя наверное на любителя.	[('food quality', 'neutral', 'Хачипури'), ('food quality', 'neutral', 'сыра')]
16714:3	Салат сочный и вкусный, баранина и овощи очень достойные.	[('food quality', 'positive', 'Салат'), ('food quality', 'positive', 'баранина'), ('food quality', 'positive', 'овощи')]
16714:4	Сервис оставляет приятное впечатление.	[('service general', 'positive', 'Сервис')]
16714:5	Официант ненавязчивы, но учтивый...очень хорошее сочетание.	[('service general', 'positive', 'Официант')]
16714:6	Интерьер к сожалению не оценил...на уровне, но не более, хотя может быть для приятного обеда более и не надо.	[('ambience general', 'neutral', 'Интерьер'), ('food quality', 'positive', 'обеда')]
16714:7	Родители остались очень довольны.	[('restaurant general', 'positive', 'NULL')]
16714:8	Особенно хочется выразить признательность администратору, работавшему в эти дни (к сожалению не запомнил имя девушки).	[('service general', 'positive', 'администратору')]
16714:9	Очень хотелось, чтобы родителям понравилось, и сервис оказался выше всяких похвал.	[('service general', 'positive', 'сервис')]
16761:0	Были на 8 марта, приятно удивлены и обслуживанием и кухней!	[('service general', 'positive', 'обслуживанием'), ('food quality', 'positive', 'кухней')]
16761:5	Еще раз скажу, что были удивлены (в хорошем смысле).	[('restaurant general', 'positive', 'NULL')]
16761:6	Интерьер похож на первый паб, довольно уютно: диваны, камин.	[('ambience general', 'positive', 'Интерьер'), ('ambience general', 'positive', 'диваны'), ('ambience general', 'positive', 'камин')]
16761:8	Нас обслуживал молодой человек, и надо сказать, что обслуживал так что уходить потом не хотели)))	[('service general', 'positive', 'молодой человек')]
16761:9	С шутками, с хорошим настроением, быстро, вкусно и качественно.	[('service general', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
16761:10	Вообщем нам всем очень понравилось, будем постоянными гостями!!!	[('restaurant general', 'positive', 'NULL')]
16761:11	Большое спасибо за такое отличное заведение!	[('restaurant general', 'positive', 'заведение')]
16955:1	Интерьер не то что оставляет желает лучшего......!!!!! такого я не видела давно.	[('ambience general', 'negative', 'Интерьер')]
16955:2	Ладно, первый зал проходной, но там есть столики,надеюсь они всегда пустые... похож на магазин , где стоят холодильники с мороженным!	[('ambience general', 'negative', 'зал')]
16955:3	Два других зала нормальные, конечно до хороших) им ползти и ползти..., но вот еда!!!!!	[('ambience general', 'neutral', 'зала'), ('food quality', 'negative', 'еда')]
16955:4	Я заказала баклажаны жаренные( в сладком соусе) ...мне есть с чем сравнивать..... я попробовала и очень расстроилась(((( такое г... я ещё не ела, они были пресные(хотя в соусе), а соус!!!! такое ощущение, что туда высморкались все с кухни!!!!!!	[('food quality', 'negative', 'баклажаны жаренные'), ('food quality', 'negative', 'соус')]
16955:5	есть я это не стала, выпила сок ,заказывать побоялась.	[('drinks quality', 'negative', 'NULL')]
16955:8	Очень хочется думать, что люди писали правду, а мне всего лишь не повело, но увы,... туда я больше не пойду!!!!	[('restaurant general', 'negative', 'NULL')]
17009:0	Вчера с друзьями, решили все таки посетить, столь расхваленное заведение, но уже со входа, я начала разочаровываться.	[('restaurant general', 'negative', 'заведение')]
17009:1	Как только зашли, нас никто не обязался встретить, на первом этаже, было чье-то день рождение, судя по всему, детское(хотя я не думаю, что Манилов, то заведение, где стоит устраивать детские праздники).	[('service general', 'negative', 'NULL')]
17009:2	Далее мы поднялись на второй этаж, опять же нас никто не встретил, и вообще зал ресторана был пуст, только какая то компания, которая нам разрешила пройти(кто это был, без понятия, или администрация, которая уже начала праздновать 8 марта, то ли очень наглые гости).	[('service general', 'negative', 'NULL')]
17009:3	Через минут 10 подошел официант, принял заказ, заказали коктейли, пасту и греческий салат с курицей.	[('service general', 'negative', 'официант')]
17009:4	Заказ ждали долго, если учесть, что паста, салат максимум готовятся полчаса, мы ждали час.	[('service general', 'negative', 'NULL')]
17009:5	"Когда я спросила у официанта, столько еще ожидать наш заказ, на что прозвучал ответ: ""ну, не знаю может минут через 10, у нас банкет внизу и повара не успевают......."", на что я сказала, что Вас это не оправдывает, или надо было предупредить."	[('service general', 'negative', 'официанта')]
17009:6	По поводу еды, паста была ну ничего, средненько, чуток пересоленная, цезарь был не очень, заветренные и холодные кусочки куриного филе меня не особо вдохновили.	[('food quality', 'neutral', 'паста'), ('food quality', 'negative', 'цезарь'), ('food quality', 'negative', 'куриного филе')]
17009:7	Затем мы попросили счет, его так же долго не могли принести, как и заказ.	[('service general', 'negative', 'NULL')]
17009:8	В общем не в восторге.	[('restaurant general', 'negative', 'NULL')]
17475:3	Есть гардероб и приятный гардеробщик,далее открывается вид в зал-хорошая мебель и приятный интерьер ,печально что нет некурящей зоны!	[('restaurant miscellaneous', 'positive', 'гардероб'), ('service general', 'positive', 'гардеробщик'), ('ambience general', 'positive', 'мебель'), ('ambience general', 'positive', 'интерьер'), ('restaurant miscellaneous', 'negative', 'некурящей зоны')]
17475:4	Встретили нормально (никакой улыбки на лице администратора при этом не было) ,проводили к столу.	[('service general', 'neutral', 'администратора')]
17475:5	Официант не ориентируется в меню,не видит столы,из рук все валится,грязные тарелки стояли по 10 минут на столе и это при неполном зале!!!?	[('service general', 'negative', 'Официант')]
17475:7	Кухня:кушали японскую кухню,вкусная еда и немаленькие порции,подача обычная.	[('food quality', 'positive', 'японскую кухню'), ('food quality', 'positive', 'еда'), ('food style_options', 'positive', 'порции'), ('food style_options', 'neutral', 'подача')]
17475:8	А еще салат цезарь-тоже вкусно!	[('food quality', 'positive', 'салат цезарь')]
17475:10	Проводили всем персоналом,уже с улыбкой и доброжелательным видом!	[('service general', 'positive', 'персоналом')]
1749:0	Хорошее место, где можно посидеть большой компанией и отлично отдохнуть.	[('restaurant general', 'positive', 'место')]
1749:2	Мы заняли столик, и через 5 минут официант принял у нас заказ.	[('service general', 'positive', 'официант')]
1749:3	Меню очень большое, так что есть чем себя побаловать.	[('food style_options', 'positive', 'Меню')]
1749:4	Большой выбор десертов!	[('food style_options', 'positive', 'десертов')]
1749:5	Я взяла себе тирамису, просто обалденный!	[('food quality', 'positive', 'тирамису')]
1749:6	Такой я пробовала только в Италии, на удивление торт оказался нежный и воздушный, просто пальчики оближешь!	[('food quality', 'positive', 'торт')]
1749:7	А вот вторые блюда ждали мы минут 30 - это, конечно, не есть хорошо, но оно того стоило!	[('service general', 'negative', 'NULL')]
1749:8	Друг заказал стейк рибай, по его словам, он был просто изумительный, а вот подруга заказала себе свиную рульку, она была суховата.	[('food quality', 'positive', 'стейк рибай'), ('food quality', 'neutral', 'свиную рульку')]
1749:9	Стоит отметить, что цены у них приемлемые, не сказать что очень дорого.	[('restaurant prices', 'neutral', 'NULL')]
1749:10	Обслуживание, конечно, оставляет желать лучшего, хотелось бы, чтобы официанты работали быстрей, но так как народу было много, мы старались входит в их положение.	[('service general', 'negative', 'Обслуживание'), ('service general', 'neutral', 'официанты')]
1749:11	В общей сложности хороший паб, пропитанный футбольной тематикой.	[('restaurant general', 'positive', 'паб')]
1749:12	На мой взгляд, отличное место для посиделок шумной компанией.	[('restaurant general', 'positive', 'место')]
1751:1	Заведение хорошее, сказать, что это ресторан было бы не совсем корректно, это даже скорее концертный зал с возможностью заказать еду и напитки.	[('restaurant general', 'positive', 'Заведение')]
1751:2	Зал очень просторный и атмосферный, свободного места предостаточно.	[('ambience general', 'positive', 'Зал'), ('ambience general', 'positive', 'места')]
1751:3	Удобные столики на небольшую компанию друзей-знакомых.	[('ambience general', 'positive', 'столики')]
1751:4	Меню достаточно разнообразное, есть отдельное меню японской кухни, ну это на любителя.	[('food style_options', 'neutral', 'Меню')]
1751:8	Попробовала палтуса запеченного – хорош, да и красиво смотрится на тарелке.	[('food quality', 'positive', 'палтуса запеченного'), ('food style_options', 'positive', 'палтуса запеченного')]
1751:11	Салат грибной тоже хорош, порция достойная.	[('food quality', 'positive', 'Салат грибной'), ('food style_options', 'positive', 'порция')]
1751:12	Кофе-десерт – тоже без претензий, все вкусно.	[('food quality', 'positive', 'Кофе-десерт')]
1751:13	Итого приятный вечер, в хорошей компании в хорошем месте.	[('restaurant general', 'positive', 'месте')]
1751:14	Мне понравилось!	[('restaurant general', 'positive', 'NULL')]
17572:1	На входе нас встретил неприятный молодой человек-администратор.	[('service general', 'negative', 'молодой человек-администратор')]
17572:7	Нам предложили присесть на мягких и удобных диванчиках.	[('ambience general', 'positive', 'диванчиках')]
17572:8	Конечно не у окна, но вид все же как всегда был прекрасен.	[('location general', 'positive', 'вид')]
17572:9	Буквально через 5 минут к нам подошел любезный официант и принял наш заказ.	[('service general', 'positive', 'официант')]
17572:10	Приблизительно через 15 минут мы уже наслаждались теплым мексиканским салатом и карпаччо из утиной грудки.	[('food quality', 'positive', 'теплым мексиканским салатом'), ('food quality', 'positive', 'карпаччо из утиной грудки')]
17572:11	Холодные закуска и салат были великолепны!	[('food quality', 'positive', 'Холодные закуска'), ('food quality', 'positive', 'салат')]
17572:12	Горячее тоже очень порадовало.	[('food quality', 'positive', 'Горячее')]
17572:13	Официант был всегда внимателен и любезен.	[('service general', 'positive', 'Официант')]
17572:14	Появлялся всегда в тот момент, в который нужно.	[('service general', 'positive', 'NULL')]
17572:15	Не надоедал, ну и не оставлял нас совсем одних.	[('service general', 'positive', 'NULL')]
17572:16	В общем все было прекрасно!	[('restaurant general', 'positive', 'NULL')]
17572:17	Нам очень понравилось..	[('restaurant general', 'positive', 'NULL')]
17572:18	Будем приходить еще и еще много раз.=)	[('restaurant general', 'positive', 'NULL')]
17999:2	Пришли.....встретили хорошо, посадили за уютный столик в уголке....	[('service general', 'positive', 'NULL'), ('ambience general', 'positive', 'столик')]
17999:3	Официант принёс меню и.......пропал, прошло 20 минут, подруги готовы были уже идти сами на кухню за едой....	[('service general', 'negative', 'Официант')]
17999:4	Наконец наш заказ приняли, вместо свежевыжитого сока принесли обычный из коробки, мартини со льдом, но без щипцов (глядя на предыдущий комментарий могу сказать, что наверно тут так принято)........	[('service general', 'negative', 'NULL')]
17999:5	К столику постоянно приходили разные официанты, может 3 или 4....кому платить чаевые???????????????	[('service general', 'negative', 'официанты')]
17999:6	На кухне стоял крик и странный треск...	[('ambience general', 'negative', 'NULL')]
17999:7	Когда принесли счёт В НЁМ НЕ БЫЛО НАПИСАНО О ВКЛЮЧЁННЫХ ЧАЕВЫХ, но сдачу нам так и не принесли (это тоже здесь видимо норма), а она была не маленькой, уж явно не 10 % от заказа(((	[('service general', 'negative', 'NULL')]
17999:8	Большой ресторан, хорошее и главное довольно выгодное место и кухня очень приличная, но вот обслуживание оставляет желать лучшего....	[('restaurant general', 'positive', 'ресторан'), ('location general', 'positive', 'место'), ('food quality', 'positive', 'кухня'), ('service general', 'negative', 'обслуживание')]
18003:4	Первое впечатление было приятным.	[('restaurant general', 'positive', 'NULL')]
18003:5	И встретили нас и проводили к столику, а официантка какая была, просто чудо, приветливая, внимательная, но самое главное все в меру, ее не было слишком много, но работу она выполняла на все 100, а то и 200 %.	[('service general', 'positive', 'официантка')]
18003:9	Да, первое восприятие блюд отличное, оформление, какие-то находки повара.	[('food style_options', 'positive', 'блюд')]
18003:10	Но, на вкус!!!!!!!!!!!!!!!!!!!!!!!!!!!	[('food quality', 'negative', 'NULL')]
18003:11	Нет не то, что было отвратительно, но ни одно юдюдо не было в достаточном смысле хорошоим.	[('food quality', 'negative', 'NULL')]
18003:12	То мясо суховато, то рыба не досолена, чего не скажешь о спиртных напитках.	[('food quality', 'negative', 'мясо'), ('food quality', 'negative', 'рыба'), ('drinks quality', 'positive', 'спиртных напитках')]
18003:13	Винная карта прекрасная.	[('drinks style_options', 'positive', 'Винная карта')]
18003:14	качество вин тоже порадовало.	[('drinks quality', 'positive', 'вин')]
18003:15	Вообщем, если идете туда целенаправленно-лучше не стоит, ну а если просто мимо проходили и решили зайти, ради любопытства, то можно.	[('restaurant general', 'neutral', 'NULL')]
18003:16	Но боюсь комментарии после. будут не лучшие.	[('restaurant general', 'negative', 'NULL')]
18148:0	Подруга очень рекомендовала это место.	[('restaurant general', 'positive', 'место')]
18148:1	А так как оно удачно расположено - в одном из любимых районов города - добралась я до него быстро.	[('location general', 'positive', 'районов города')]
18148:2	В первый раз мне очень понравилось: народу было не очень много, официантка внимательная, заказ принесла быстро.	[('service general', 'positive', 'официантка')]
18148:3	Меню меня поразило: большой выбор интересных десертов, огромный выбор алкогольных коктейлей...правда, цены далеко не низкие, особенно на горячее и салаты.	[('food style_options', 'positive', 'Меню'), ('food style_options', 'positive', 'десертов'), ('drinks style_options', 'positive', 'алкогольных коктейлей'), ('food prices', 'negative', 'горячее'), ('food prices', 'negative', 'салаты')]
18148:4	Чуть выше средних это называется, наверное.	[('restaurant prices', 'negative', 'NULL')]
18148:5	А вот в последующие разы я была разочарована: свободных мест почти не бывает, официанты ничего не успевают, десертов в наличии практически не бывает...	[('ambience general', 'negative', 'свободных мест'), ('service general', 'negative', 'официанты'), ('food style_options', 'negative', 'десертов')]
18148:6	Но, как бы там ни было, атмосфера этого места мне нравится.	[('ambience general', 'positive', 'атмосфера')]
18148:7	И меню всё-таки поражает.	[('food style_options', 'positive', 'меню')]
18148:8	Кстати, в последний раз ела пасту 4 сыра и была приятно удивлена вкусом и размером порции)	[('food style_options', 'positive', 'пасту 4 сыра'), ('food quality', 'positive', 'пасту 4 сыра')]
18220:2	Скажу Вам, что впечатления остались только положительные, не без курьезов, но....тем не менее, остался доволен.	[('restaurant general', 'positive', 'NULL')]
18220:3	Встретили душевно, здесь нареканий нет и никогда не было, до столика не проводили,не есть минус(оставили право выбора за мной))) ).	[('service general', 'positive', 'NULL')]
18220:4	Дело было вечером, поэтому зажгли свечи, убавили свет и..... господа и дамы, скажу Вам, что там стало настолько уютно, что никогда бы не подумал, что это заведение при дневном свете выглядит как кафе.	[('ambience general', 'positive', 'свечи'), ('restaurant general', 'positive', 'заведение')]
18220:5	Короче, приглушенный свет, спокойная музыка, милый и заботливый персонал - сделали свое дело - заставили расслабиться)))).	[('ambience general', 'positive', 'приглушенный свет'), ('ambience general', 'positive', 'музыка'), ('service general', 'positive', 'персонал')]
18220:6	Про кухню много говорить не буду - все достойно.	[('food quality', 'neutral', 'кухню')]
18220:7	"""Капрезе"", медальоны,"" Цезарь"", фирменный ролл - особого восторга не произвели, но и нареканий тоже, а это уже не плохо, зато атмосфера (повторюсь) произвела неизгладимое впечатление."	"[('food quality', 'neutral', '""Капрезе""'), ('food quality', 'neutral', 'медальоны'), ('food quality', 'neutral', '"" Цезарь""'), ('food quality', 'neutral', 'фирменный ролл'), ('ambience general', 'positive', 'атмосфера')]"
18220:8	Рекомендую, особенно тем кто был там днем, зайдите вечером, поверьте, вы попадете в абсолютно другое заведение.	[('restaurant general', 'positive', 'заведение')]
18220:9	Отдельное спасибо Ирине, за ее внимательное и вежливое обслуживание.	[('service general', 'positive', 'обслуживание')]
18220:10	Для себя решил одно, вернусь и не раз.	[('restaurant general', 'positive', 'NULL')]
18220:11	Спасибо!	[('restaurant general', 'positive', 'NULL')]
18253:1	Кухня радует, а вот обслуживание не очень хорошее.	[('food quality', 'positive', 'Кухня'), ('service general', 'negative', 'обслуживание')]
18253:2	Блюда то ли готовятся долго, то ли их долго несут, хотя народу все 2 раза было немного - казалось бы...	[('service general', 'negative', 'NULL')]
18253:3	Один раз вообще сложилось ощущение, что про нас забыли.	[('service general', 'negative', 'NULL')]
18253:4	Но хуже то, что в наличии постоянно нет чего-то из меню - и, как назло, именно того, что хочется попробовать!	[('food style_options', 'negative', 'NULL')]
18253:5	Выбор десертов оказывается вообще маленьким.	[('food style_options', 'negative', 'десертов')]
18253:6	Паста вкусная, всем рекомендую.	[('food quality', 'positive', 'Паста')]
18253:7	А вот пицца не фонтан - обычная такая, ничего особенного.	[('food quality', 'neutral', 'пицца')]
18253:8	Не стоит тех денег, которые за неё берут.	[('food prices', 'negative', 'NULL')]
18430:1	Начилось все не с очень приятных моментов, т.к когда мы пришли туда, то оказалось что нет свободных столиков и только спустя наверное минут 20 официант все нашел нам подходящий стол.	[('service general', 'positive', 'официант')]
18430:2	В целом заведение понравилось, и обстановка, и интерьер, и меню.	[('restaurant general', 'positive', 'заведение'), ('ambience general', 'positive', 'обстановка'), ('ambience general', 'positive', 'интерьер'), ('food quality', 'positive', 'меню')]
18430:3	Из плюсов: достаточно быстро обслуживание несмотря на огромное количество людей, хорошая атмосфера(играли диджеи) для субботнего вечера, большой выбор еды и алкогольных напитков(хотя мы так и не поели, но алкоголя было выпито много))).	[('service general', 'positive', 'обслуживание'), ('ambience general', 'positive', 'атмосфера'), ('food style_options', 'positive', 'еды'), ('drinks style_options', 'positive', 'алкогольных напитков')]
18430:4	Минусы: показалось, что слишком громко играла музыка; отсутствие подсветки над столом(хотя над некоторыми другими свет все же был), из-за чего пришлось подсвечивать меню телефоном и наверное главный минус для меня-это то, что в таком большом заведении не оказалось место для гардероба, вследствие чего наши куртки постоянно падали на пол с дивана.	[('ambience general', 'negative', 'музыка'), ('ambience general', 'negative', 'подсветки над столом'), ('restaurant general', 'negative', 'заведении'), ('restaurant miscellaneous', 'negative', 'гардероба')]
18430:5	За наш стол попросили депозит 5 тыс, но для большой компании это не так уж много, мы, например, оставили там 8 тыс.	[('service general', 'neutral', 'депозит')]
18430:6	Но несмотря на все минусы, остались вполне довольными этим заведением, думаю что посетим еще не раз.	[('restaurant general', 'positive', 'заведением')]
18430:7	Ну и приятная мелочь в конце, попросили у официанта дисконтную карту и он нам ее дал.	[('service general', 'positive', 'официанта')]
18518:1	Обслуживанием очень довольны, скатерти меняют после каждого посетителя, все очень чисто.	[('service general', 'positive', 'Обслуживанием')]
18518:2	Официанты очень подготовленные, могут рассказать, что из чего готовиться, как подаётся.	[('service general', 'positive', 'Официанты')]
18518:3	Порции достаточно большие.	[('food style_options', 'positive', 'Порции')]
18518:4	Всё вкусно!	[('food quality', 'positive', 'NULL')]
18518:5	Единственный минус - в праздники и выходные у них очень много посетителей, хотя это говорит о том, что ресторан хороший...	[('restaurant general', 'positive', 'ресторан')]
18518:6	И поэтому готовят очень долго!	[('service general', 'negative', 'NULL')]
18518:7	Закуски и салаты приносят быстро, а горячее нужно ждать.	[('service general', 'negative', 'NULL')]
18518:8	За ожидание нам принесли комплимент - мороженое для ребенка.	[('service general', 'positive', 'комплимент')]
18518:9	Кстати, мороженое они готовят сами!	[('food style_options', 'positive', 'мороженое')]
18518:10	Очень вкусно!	[('food quality', 'positive', 'NULL')]
18756:1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."	"[('service general', 'neutral', 'обслуживание'), ('drinks prices', 'negative', 'пиво'), ('drinks quality', 'negative', '""Береста светлое ""'), ('food quality', 'positive', 'закуски к пиву'), ('food style_options', 'positive', 'закуски к пиву')]"
1878:0	Был недавно в этом ресторане с друзьями днем, все очень понравилось.	[('restaurant general', 'positive', 'ресторане')]
1878:1	Встретили, предложили выбрать столик, народу было немного, атмосфера приятная.	[('service general', 'positive', 'NULL'), ('ambience general', 'positive', 'атмосфера')]
1878:2	Сразу подошла официантка, с темными волосами, к сожалению имя не запомнил, обслуживание в ресторане отличное, тут ничего не скажешь!	[('service general', 'positive', 'официантка'), ('service general', 'positive', 'обслуживание')]
