id	text	labels
g187147-d1336849-r242014326:7	A éviter!!!!	[('restaurant general', 'negative', 'NULL')]
g187147-d1336849-r242014326:8	Impensable que de restaurants comme celui ci existent sur Paris...	[('restaurant general', 'negative', 'restaurants')]
g187147-d1381523-r158339054:0	Au deumerant, c est un endroit original pour fêter son anniversaire ...	[('restaurant miscellaneous', 'neutral', 'endroit')]
g187147-d1381523-r158339054:1	Nous etions une tablée de 15 un vendredi soir, le service était exécrable, plats froids, pas aimable, restaurant tellement sombre qu on ne voit pas ce qu on y mange (je comprend pourquoi maintenant...)	[('service general', 'negative', 'service'), ('food quality', 'negative', 'plats'), ('ambience general', 'negative', 'restaurant'), ('service general', 'negative', 'NULL')]
g187147-d1381523-r158339054:2	Le serveur n hésite pas a accuser ses clients de ne pas payer (alors que c est son travail de calculer correctement ..) le manager est agressif et empoigne ses clients sous prétexte qu ils ont pas payer ....	[('service general', 'negative', 'serveur')]
g187147-d1381523-r158339054:3	Bref 15 personnes qui ne reviendrons plus ....	[('restaurant general', 'negative', 'NULL')]
g187147-d1390879-r184171903:0	Cuisine réchauffée au micro ondes, service lent, mais surtout prix tres excessif compte tenu de la qualité assez moyenne.	[('food quality', 'negative', 'Cuisine'), ('service general', 'negative', 'service'), ('restaurant prices', 'negative', 'NULL'), ('food quality', 'negative', 'NULL')]
g187147-d1390879-r184171903:1	Une adresse à éviter.	[('restaurant general', 'negative', 'adresse')]
g187147-d1392655-r199033401:0	Positif: accueil souriant, ambiance sympathique, cadre charmant	[('service general', 'positive', 'accueil'), ('ambience general', 'positive', 'ambiance'), ('ambience general', 'positive', 'cadre')]
g187147-d1392655-r199033401:1	Négatif: le contenu de l'assiette	[('food quality', 'negative', 'assiette')]
g187147-d1392655-r199033401:2	La carte est courte, ce qui peut être un avantage ( turn-over important donc fraicheur des produits) mais se révèle un inconvénient quand il y a des produits manquants (la truffe ce jour-là), donc choix restreint.	[('food style_options', 'negative', 'carte'), ('food style_options', 'negative', 'produits')]
g187147-d1392655-r199033401:3	Nous avons eu le tort de nous rabattre sur un burger et un fish and chips, erreur fatale: burger moyen, frites molles et grasses, quant au fish and chips impression d'ingurgiter uniquement de la pâte à friture baignée de graisse.	[('food quality', 'negative', 'frites'), ('food quality', 'negative', 'fish and chips'), ('food quality', 'negative', 'burger')]
g187147-d1392655-r199033401:4	La tarte tropézienne bien que délicieuse, n'a pas été suffisante pour rattraper ce déjeuner raté.	[('food quality', 'positive', 'tarte tropézienne'), ('restaurant general', 'negative', 'NULL'), ('food style_options', 'negative', 'tarte tropézienne')]
g187147-d1450531-r187797211:0	On aurait du se méfier du restaurant presque vide un vendredi soir.	[('restaurant miscellaneous', 'negative', 'restaurant')]
g187147-d1450531-r187797211:1	Sous prétexte d'inventaire, il manquait la moitié des plats, entrées et vins.	[('food style_options', 'negative', 'plats'), ('drinks style_options', 'negative', 'vins'), ('food style_options', 'negative', 'entrées')]
g187147-d1450531-r187797211:2	On a eu froid durant tout le repas.	[('ambience general', 'negative', 'NULL')]
g187147-d1450531-r187797211:3	Les toilettes sont immondes et le service est désinvolte au possible.	[('restaurant miscellaneous', 'negative', 'NULL'), ('service general', 'negative', 'service')]
g187147-d1450531-r187797211:4	Quelle déception !	[('restaurant general', 'negative', 'NULL')]
g187147-d1450531-r187797211:5	Les plats étaient tout de même bons mais maigrichons.	[('food quality', 'positive', 'plats'), ('food style_options', 'negative', 'plats')]
g187147-d1474710-r254855516:0	Grosse déception, accueil médiocre.	[('service general', 'negative', 'accueil'), ('restaurant general', 'negative', 'NULL')]
g187147-d1474710-r254855516:1	Demande de changement de place car nous étions près de la porte mais nous sommes restés sans réponse.	[('service general', 'negative', 'NULL')]
g187147-d1474710-r254855516:2	"Nous avons eu l'impression de deranger car il dit à son collègue ""Pff ils veulent changer de place""."	[('service general', 'negative', 'NULL')]
g187147-d1474710-r254855516:3	Poulet très sec et frite froide pour 15,50 € + saumon grillé très très sec et riz dégeu pour 16,50 €	[('food quality', 'negative', 'Poulet'), ('food quality', 'negative', 'frite'), ('food quality', 'negative', 'saumon grillé'), ('food quality', 'negative', 'riz'), ('food prices', 'negative', 'NULL')]
g187147-d1474710-r254855516:4	A savoir aussi les quantités ne sont pas les mêmes entre un menu et le plat à la carte.	[('food style_options', 'negative', 'NULL')]
g187147-d1474710-r254855516:5	Ce fut la 1e et dernière fois.	[('restaurant general', 'negative', 'NULL')]
g187147-d1474710-r254855516:6	C'est une honte	[('restaurant general', 'negative', 'NULL')]
g187147-d1474710-r268236876:0	Un endroit à fuir absolument.	[('restaurant general', 'negative', 'endroit')]
g187147-d1474710-r268236876:1	42€ pour deux verres de vin blanc - à peine passable - sans nous avoir donné la carte, bien évidemment.	[('drinks quality', 'negative', 'verres de vin blanc'), ('service general', 'negative', 'NULL'), ('drinks prices', 'negative', 'verres de vin blanc')]
g187147-d1474710-r268236876:2	Des serveurs antipathiques au possible.	[('service general', 'negative', 'serveurs')]
g187147-d1474710-r268236876:3	Des chaises bancales et un intérieur déprimant.	[('ambience general', 'negative', 'intérieur'), ('restaurant miscellaneous', 'negative', 'NULL')]
g187147-d1474710-r268236876:4	Pas besoin d'en dire plus, ce bar est affreux	[('restaurant general', 'negative', 'bar')]
g187147-d1494308-r188893298:0	Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...	[('ambience general', 'negative', 'Décoration'), ('restaurant miscellaneous', 'negative', 'menus'), ('service general', 'negative', 'service'), ('drinks quality', 'negative', 'bière'), ('food quality', 'negative', 'viandes'), ('food style_options', 'negative', 'viandes')]
g187147-d1494308-r188893298:1	Bref un scandale !!! A éviter !!!	[('restaurant general', 'negative', 'NULL')]
g187147-d1515398-r264607143:0	Très bon bistrot.	[('restaurant general', 'positive', 'bistrot')]
g187147-d1515398-r264607143:1	Accueil très très sympa !!! Nous avons très bien mangé avec des plats traditionnels comme à la maison, la qualité mais aussi la quantité sont en rdv !!!	[('service general', 'positive', 'Accueil'), ('food quality', 'positive', 'plats'), ('food style_options', 'positive', 'plats')]
g187147-d1515398-r264607143:3	Bistrot à recommander surtout si vous souhaitez passer un moment à Montmartre sans être dans la cohue des restaurants à touristes !!!	[('restaurant miscellaneous', 'positive', 'Bistrot')]
g187147-d1515398-r264607143:4	Mais pensez à réserver car il n'y a pas beaucoup de places et le bistrot se remplit vite !!!	[('restaurant miscellaneous', 'neutral', 'bistrot')]
g187147-d1516382-r258841083:1	Le veau était tellement vieux .....qu'on aurait dit du mauvais bœuf saignant...	[('food quality', 'negative', 'veau')]
g187147-d1516382-r258841083:2	Le jambon était racorni	[('food quality', 'negative', 'jambon')]
g187147-d1516382-r258841083:3	Les pates collantes	[('food quality', 'negative', 'pates')]
g187147-d1516382-r258841083:4	La crème figée et sans gout	[('food quality', 'negative', 'crème')]
g187147-d1516382-r258841083:6	A 18 euros 90 c'est du vol	[('food prices', 'negative', 'NULL')]
g187147-d1516382-r258841083:8	Le verre de rosé devait venir d'un fond de cubi	[('drinks quality', 'negative', 'verre de rosé')]
g187147-d1516382-r258841083:10	Quant au service je préfère ne pas en parler	[('service general', 'negative', 'service')]
g187147-d1516382-r258841083:11	Pas un sourire, pas une parole aimable	[('service general', 'negative', 'NULL')]
g187147-d1516382-r258841083:12	On doit leur faire manger la cuisine du restau.....	[('food quality', 'negative', 'cuisine')]
g187147-d1516382-r258841083:14	Evitez à tout prix	[('restaurant general', 'negative', 'NULL')]
g187147-d1567976-r183244327:0	Très décevant malgré un très bon emplacement.	[('restaurant general', 'negative', 'NULL'), ('location general', 'positive', 'emplacement')]
g187147-d1567976-r183244327:1	Serveur pas du tout sympa avec un humour très noir et ni merci ou rien en partant.	[('service general', 'negative', 'Serveur')]
g187147-d1567976-r183244327:2	Le service est beaucoup trop rapide pour que ce soit fait en direct.	[('food quality', 'negative', 'NULL')]
g187147-d1567976-r183244327:3	Le saumon n'était pas très frais et la dinde pas assez cuite.	[('food quality', 'negative', 'saumon'), ('food quality', 'negative', 'dinde')]
g187147-d1567976-r183244327:4	Les desserts maisons apparemment sont corrects.	[('food quality', 'neutral', 'desserts maisons')]
g187147-d1650840-r242497721:0	L'ambiance est agréable dans ce petit restaurant à la déco sobre et élégante.	[('ambience general', 'positive', 'ambiance'), ('ambience general', 'positive', 'déco')]
g187147-d1650840-r242497721:1	Les menus à 20 euros sont servis le midi et le soir et comprennent entrée+ plat+ dessert.	[('food style_options', 'neutral', 'menus à 20 euros')]
g187147-d1650840-r242497721:2	Nous y sommes allés le midi entre collègues et c'était très bien.	[('restaurant general', 'positive', 'NULL')]
g187147-d1650840-r242497721:3	Le service est efficace et la cuisine traditionnelle est très bonne.	[('service general', 'positive', 'service'), ('food quality', 'positive', 'cuisine traditionnelle')]
g187147-d1650840-r242497721:4	Vous pouvez aussi prendre le menu à 34 euros plus sophistiqué ou choisir la carte.	[('food style_options', 'neutral', 'menu')]
g187147-d1769263-r142565528:0	Un vrai luxe: une terrasse une calme au coeur de Paris!	[('ambience general', 'positive', 'terrasse')]
g187147-d1769263-r142565528:1	Certes la carte n'est pas géniale, le tarif n'est pas particulièrement bon marché, mais quand il fait beau et que l'on veut déjeuner dehors en s'entendant parler le lieu est appréciable.	[('food style_options', 'negative', 'carte'), ('restaurant prices', 'negative', 'NULL'), ('ambience general', 'positive', 'lieu')]
g187147-d1774964-r260536177:0	Accueil moyen, on a l'impression d'embêter le personnel.	[('service general', 'negative', 'Accueil')]
g187147-d1774964-r260536177:1	On s'installe à une table, on nous demande au final de nous déplacer.	[('service general', 'negative', 'NULL')]
g187147-d1774964-r260536177:2	On choisit notre menu, le carpaccio vient de métro c'est certain et les frites ne sont pas fraîches.	[('food quality', 'negative', 'frites'), ('food quality', 'negative', 'carpaccio')]
g187147-d1774964-r260536177:3	Sans parler de la mousse au chocolat qui n'a rien d'une mousse.	[('food quality', 'negative', 'mousse au chocolat')]
g187147-d1774964-r260536177:4	Mais plutôt d'une chose pâteuse trop sucré.	[('food quality', 'negative', 'NULL')]
g187147-d1774964-r260536177:5	Carafe d'eau demandé deux fois avant de l'avoir.	[('service general', 'negative', 'NULL')]
g187147-d1774964-r260536177:6	Petit plus : Un serveur nous a offert un apéritif.	[('service general', 'positive', 'serveur')]
g187147-d1774964-r260536177:7	Mais à une attitude un peu deplacé, limite gênante d'un dragueur grossier.	[('service general', 'negative', 'NULL')]
g187147-d1774964-r260536177:8	Cela peut plaire à certaine personne, mais notre table en a été dérangé.	[('service general', 'negative', 'NULL')]
g187147-d1792445-r174875334:0	Ce restaurant se situe dans une rue piétonne dédiée aux touristes de masse et est entouré d'autres restaurants du même acabit.	[('location general', 'negative', 'rue piétonne'), ('restaurant general', 'negative', 'restaurant')]
g187147-d1792445-r174875334:1	L'animation y est pénible et bruyante et ne correspond pas au genre d'établissement que nous recherchions.	[('ambience general', 'negative', 'animation')]
g187147-d1792445-r174875334:2	La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.	[('food quality', 'negative', 'nourriture'), ('food quality', 'negative', 'poisson'), ('food quality', 'negative', 'plat de moules'), ('food quality', 'negative', 'desserts'), ('service general', 'negative', 'service'), ('restaurant prices', 'negative', 'NULL')]
g187147-d1804977-r259316015:0	Le service dans ce bistro plus que typique parisien est agréablement bon.	[('restaurant miscellaneous', 'neutral', 'bistro'), ('service general', 'positive', 'service')]
g187147-d1804977-r259316015:2	Les plats sont décevants, trop gras avec un goût pas agréable.	[('food quality', 'negative', 'plats')]
g187147-d1804977-r259316015:3	Les prix comme on peut se l'imaginer dans ce type d'établissement pas trop élevés mais quand même trop pour la qualité servi.	[('food quality', 'negative', 'NULL'), ('restaurant prices', 'negative', 'NULL')]
g187147-d1863423-r275546008:0	Tout a été mauvais.	[('restaurant general', 'negative', 'NULL')]
g187147-d1863423-r275546008:1	En commençant par les escargots tièdes et minuscules, l'entre côté pleine de veines sans goût et Sans texture.	[('food quality', 'negative', 'escargots'), ('food style_options', 'negative', 'escargots'), ('food quality', 'negative', 'entre côté')]
g187147-d1863423-r275546008:2	Les serveuses totalement absentes et incompétente et le responsable aveugle a tout ca.	[('service general', 'negative', 'serveuses')]
g187147-d1863423-r275546008:3	Quelle blague et pour finir une addition de 75€ alors que je n'ai rien pu manger !	[('restaurant prices', 'negative', 'NULL'), ('food quality', 'negative', 'NULL'), ('restaurant general', 'negative', 'NULL')]
g187147-d1863423-r275546008:4	A éviter comme la peste	[('restaurant general', 'negative', 'NULL')]
g187147-d1869876-r253058218:0	Petit restaurant typiquement parisien, mais les plats sont délicieux !	[('restaurant miscellaneous', 'neutral', 'restaurant'), ('food quality', 'positive', 'plats')]
g187147-d1869876-r253058218:1	Entrée au chèvre chaud, suivi d'un magret de canard miel/citron accompagné de pommes sautées, un vrai délice !	[('food quality', 'positive', 'Entrée'), ('food quality', 'positive', 'magret de canard')]
g187147-d1869876-r253058218:2	Leur cave est également excellente !	[('drinks quality', 'positive', 'cave')]
g187147-d1869876-r253058218:3	Bref une adresse à mémoriser et où je retournerais !	[('restaurant general', 'positive', 'adresse')]
g187147-d1931769-r208098047:0	Choix du buffet très restreint.	[('food style_options', 'negative', 'buffet')]
g187147-d1931769-r208098047:1	Nourriture tiède.	[('food quality', 'negative', 'Nourriture')]
g187147-d1931769-r208098047:2	Accueil Moyen.	[('service general', 'negative', 'Accueil')]
g187147-d1931769-r208098047:3	Globalement Moyen ...	[('restaurant general', 'negative', 'NULL')]
g187147-d1931769-r208098047:4	Choix de dessert quasi inexistant.	[('food style_options', 'negative', 'dessert')]
g187147-d1931769-r208098047:5	À volonté c'est beaucoup dire.	[('food style_options', 'negative', 'NULL')]
g187147-d2001829-r195744098:0	L endroit est sympa mais le service du personnel n était pas au rendez vous	[('ambience general', 'positive', 'endroit'), ('service general', 'negative', 'service')]
g187147-d2001829-r195744098:1	La nourriture est moyenne	[('food quality', 'negative', 'nourriture')]
g187147-d2001829-r195744098:2	Le choix est limité (idéal pour les petits appétits )	[('food style_options', 'neutral', 'NULL')]
g187147-d2001829-r195744098:3	Pas de viennoiserie pour un brunch pas top même si le concept est américain on est en France et le minimum aurait été un croissant	[('food style_options', 'negative', 'brunch')]
g187147-d2001829-r195744098:4	Le personnel ne surveille pas vos assiettes et l on est obligé d insister pour se faire servir	[('service general', 'negative', 'personnel')]
g187147-d2001829-r195744098:5	Le seul point positif est le chocolat chaud	[('drinks quality', 'positive', 'chocolat chaud')]
g187147-d2001829-r198367000:0	Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :	[('ambience general', 'positive', 'déco'), ('ambience general', 'positive', 'musique'), ('food prices', 'neutral', 'nourriture'), ('restaurant general', 'positive', 'établissement'), ('service general', 'negative', 'service'), ('food quality', 'neutral', 'nourriture')]
g187147-d2001829-r198367000:1	- Un chef de rang mal aimable qui vous donne l'impression de déranger après avoir à peine poser un pied dans l'établissement	[('service general', 'negative', 'chef de rang')]
g187147-d2001829-r198367000:2	- Des serveuses/serveurs sous pression (y compris en tout début de service lorsque l'endroit est quasi-vide) et d'une impolitesse rare	[('service general', 'negative', 'serveuses/serveurs')]
g187147-d2001829-r198367000:3	- Mention spécial au barman qui semble être la seule personne sympathique de l'endroit	[('service general', 'positive', 'barman')]
g187147-d2001829-r198367000:5	En bref, la qualité du service est un comble pour un établissement mettant en avant ses influences new-yorkaise!	[('service general', 'negative', 'service'), ('restaurant miscellaneous', 'neutral', 'établissement')]
g187147-d2001829-r198367000:6	Après une 4ème visite et un constat identique, je n'y remettrais plus les pieds!	[('restaurant general', 'negative', 'NULL')]
g187147-d2058328-r229960356:0	Disons le clairement, il s'agit de notre restaurant préféré à Paris!	[('restaurant general', 'positive', 'restaurant')]
g187147-d2058328-r229960356:1	Nous y avons été 5 ou 6 fois déjà et à chaque fois nous nous sommes régalés pour un prix très raisonnable compte tenu de la qualité et du fait que nous sommes à Paris.	[('food quality', 'positive', 'NULL'), ('food prices', 'positive', 'NULL')]
g187147-d2058328-r229960356:2	Jeudi dernier nous avons particulièrement apprécié l'échine de cochon confite avec ses gnocchis (les meilleures que j'ai été amené à goûter) et ses girolles.	[('food quality', 'positive', 'échine de cochon confite'), ('food quality', 'positive', 'gnocchis')]
g187147-d2058328-r229960356:3	En dessert, en plus de l'incontournable tarte au citron servie autrement, nous nous sommes également régalés avec la brioche perdue...Superbe!	[('food quality', 'positive', 'tarte au citron servie autrement'), ('food quality', 'positive', 'brioche perdue')]
g187147-d2058328-r229960356:5	Bref, dès que nous avons une occasion à fêter, nous allons dans ce restaurant.	[('restaurant general', 'positive', 'restaurant')]
g187147-d2058328-r229960356:6	Dernier point, la salle est sobre et de bon goût!	[('ambience general', 'positive', 'salle')]
g187147-d2084844-r196203175:0	tout était très bien : accueil - déco - repas !	[('service general', 'positive', 'accueil'), ('ambience general', 'positive', 'déco'), ('food quality', 'positive', 'repas')]
g187147-d2084844-r196203175:1	tous les ingrédients sont réunis pour passer une très bonne soirée !	[('restaurant general', 'positive', 'NULL')]
g187147-d2084844-r196203175:2	tarif très abordable - j'ai déjà très envie d'y retourner pour faire découvrir notre coup de coeur à nos amis !!	[('restaurant prices', 'positive', 'NULL'), ('restaurant general', 'positive', 'NULL')]
g187147-d2087172-r264852052:0	Une grande déception!	[('restaurant general', 'negative', 'NULL')]
g187147-d2087172-r264852052:1	La carte annonce des plats frais et savoureux et nous avons malheureusement eu des mets quelconques, voir très passables à des tarifs dépassant la prestation.	[('food quality', 'negative', 'mets'), ('restaurant prices', 'negative', 'NULL'), ('food style_options', 'positive', 'carte')]
g187147-d2087172-r264852052:2	Je vous le déconseille...	[('restaurant general', 'negative', 'NULL')]
g187147-d2138896-r246046753:0	Le service est médiocre , la nourriture mauvaise et la note est trés haute .	[('service general', 'negative', 'service'), ('food quality', 'negative', 'nourriture'), ('restaurant prices', 'negative', 'NULL')]
g187147-d2138896-r246046753:1	A éviter .	[('restaurant general', 'negative', 'NULL')]
g187147-d2146860-r282299845:0	Un petit bistrot de quartier sympa, on y mange bien et le service est agréable.	[('restaurant general', 'positive', 'bistrot'), ('food quality', 'positive', 'NULL'), ('service general', 'positive', 'service')]
g187147-d2146860-r282299845:1	"Plats de bistrot classiques, pour des prix ""parisiens"" (15-20 euros)."	[('food style_options', 'neutral', 'Plats'), ('food prices', 'neutral', 'NULL')]
g187147-d2146860-r282299845:2	Allez y si vous vivez dans le quartier, ou le midi où les formules sont plus abordables.	[('food prices', 'positive', 'formules')]
g187147-d2146860-r282299845:3	La terrasse pendant l'été est très sympa et assez spacieuse, idéal pour boire un verre.	[('ambience general', 'positive', 'terrasse')]
g187147-d2174563-r234071343:0	Le seul point fort c'est la terrasse.	[('ambience general', 'positive', 'terrasse')]
g187147-d2174563-r234071343:1	Très agréable.	[('ambience general', 'positive', 'NULL')]
g187147-d2174563-r234071343:2	Service quasiment inexistant.	[('service general', 'negative', 'Service')]
g187147-d2174563-r234071343:3	Mais où vont-ils donc chercher leurs serveuses et serveurs.	[('service general', 'negative', 'serveuses et serveurs')]
g187147-d2174563-r234071343:4	Aucun professionnalisme.	[('service general', 'negative', 'NULL')]
g187147-d2174563-r234071343:6	Le congelé règne en maître.	[('food quality', 'negative', 'NULL')]
g187147-d2174563-r234071343:7	La fraîcheur douteuse.Desserts industriels.	[('food quality', 'negative', 'NULL'), ('food quality', 'negative', 'Desserts')]
g187147-d2174563-r234071343:8	Uniquement pour prendre un verre en terrasse et dîner AILLEURS.	[('restaurant general', 'negative', 'NULL')]
g187147-d2206833-r245896157:0	Petite brasserie, carte sympa et bien achalandée, les serveurs ne sont pas très sympathiques, rendement avant tout.	[('food style_options', 'positive', 'carte'), ('service general', 'negative', 'serveurs'), ('restaurant miscellaneous', 'negative', 'NULL')]
g187147-d2206833-r245896157:1	Le plat du jour est correctement servi, le gratin sent l'ail a 3 mètres.	[('food quality', 'neutral', 'plat du jour'), ('food quality', 'negative', 'gratin')]
g187147-d2206833-r245896157:2	Un verre de vin servi presque gelé.	[('drinks quality', 'negative', 'verre de vin')]
g187147-d2238430-r248664703:0	Le spaguetti carbonara qui baigne dans la crème complètement liquide, l'accueil pas très agréable, je n'y retournerais pas.	[('food quality', 'negative', 'spaguetti carbonara'), ('food quality', 'negative', 'crème'), ('service general', 'negative', 'accueil'), ('restaurant general', 'negative', 'NULL')]
g187147-d2239316-r239304403:1	tant par la qualité des mets que par l'accueil;	[('food quality', 'negative', 'mets'), ('service general', 'negative', 'accueil')]
g187147-d2239316-r239304403:2	En résumé, si vous pouvez éviter ce piège à touristes n'hésitez pas.	[('restaurant general', 'negative', 'NULL')]
g187147-d2254367-r266862241:0	Dans ce quartier très touristique, ce petit restaurant sans prétention propose des plats peu onéreux et même une formule menu très accessible.	[('restaurant miscellaneous', 'neutral', 'restaurant'), ('food prices', 'positive', 'plats'), ('food prices', 'positive', 'formule menu'), ('location general', 'neutral', 'quartier')]
g187147-d2254367-r266862241:1	Certes il ne s'agit pas de grande cuisine mais le rapport qualité/prix est tout à fait honnête.	[('food quality', 'neutral', 'cuisine'), ('food prices', 'positive', 'NULL')]
g187147-d2346326-r232711313:0	Un excellent emplacement avec un fort potentiel mais tout a été nul.	[('location general', 'positive', 'emplacement'), ('restaurant general', 'negative', 'NULL')]
g187147-d2346326-r232711313:1	Énorme attente pour prendre la commande et quand le serveur vient enfin, il prend la commande des derniers arrivés.	[('service general', 'negative', 'attente'), ('service general', 'negative', 'serveur')]
g187147-d2346326-r232711313:2	Longue attente encore pour avoir ses boissons.	[('service general', 'negative', 'attente')]
g187147-d2346326-r232711313:4	Serveurs pas aimables du tout, aucune classe.	[('service general', 'negative', 'Serveurs')]
g187147-d2346326-r232711313:6	Vu la lenteur pour qu'un serveur vienne jusqu'à nous, nous nous sommes dirigés vers les caisses pour payer.	[('service general', 'negative', 'serveur')]
g187147-d2346326-r232711313:7	Un des serveurs a été rapide cette fois ci en venant vers nous car il avait l'air de penser qu'on allait partir sans payer.	[('service general', 'negative', 'serveurs')]
g187147-d2346326-r232711313:8	Il nous a jeté un regard peu appréciable.	[('service general', 'negative', 'NULL')]
g187147-d2346326-r232711313:9	Vraiment le service aura été horrible du début jusqu'à la fin et ceux pour la plupart des clients qui étaient installés autour de nous.	[('service general', 'negative', 'service')]
g187147-d2346326-r232711313:10	Fuyezzzz	[('restaurant general', 'negative', 'NULL')]
g187147-d2352281-r224731425:0	Ils nous ont donné le mauvais plat, ensuite quand ils l'ont changé, le plat était froid.	[('service general', 'negative', 'NULL'), ('food quality', 'negative', 'plat')]
g187147-d2352281-r224731425:1	On a commandé un moelleux au chocolat, un plat généralement difficile a rater, mais il était pas moelleux et il avait pas de goût.	[('food quality', 'negative', 'moelleux au chocolat')]
g187147-d2431919-r245399220:0	Service de tres bonne qualité, restaurant agreable et cuisine delicieuse !	[('service general', 'positive', 'Service'), ('ambience general', 'positive', 'restaurant'), ('food quality', 'positive', 'cuisine')]
g187147-d2431919-r245399220:1	Les produits sont frais et de saison, cest un regal !	[('food quality', 'positive', 'produits')]
g187147-d2431919-r245399220:2	Jy retournerai a coup sur pour decouvrir les autres plats de la carte.	[('restaurant general', 'positive', 'NULL')]
g187147-d2431919-r275486883:0	Nous sommes allés diner dans ce restaurant à l'improviste nous y retournerons sans souci !	[('restaurant general', 'positive', 'restaurant')]
g187147-d2431919-r275486883:1	Très bonne carte avec des plats simples mais recherchés.	[('food style_options', 'positive', 'carte')]
g187147-d2431919-r275486883:2	Les serveurs sont vraiment très sympa et accueillant.	[('service general', 'positive', 'serveurs')]
g187147-d2431919-r275486883:3	Un délice dans ce quartier ou beaucoup de restaurants sont des pièges à touristes.	[('restaurant general', 'positive', 'NULL')]
g187147-d2431919-r275486883:4	Je recommande vivement!	[('restaurant general', 'positive', 'NULL')]
g187147-d2477816-r282304814:0	J'y viens souvent le midi, crèpes excellentes et très grands choix.	[('food quality', 'positive', 'crèpes'), ('food style_options', 'positive', 'crèpes')]
g187147-d2477816-r282304814:1	Les galettes sont savoureuses et à prix très raisonnables.	[('food quality', 'positive', 'galettes'), ('food prices', 'positive', 'galettes')]
g187147-d2477816-r282304814:2	Service sympathique.	[('service general', 'positive', 'Service')]
g187147-d2481163-r210591775:0	rien de transcendant; rapport qualité prix à peine moyen, ils sont tous comme ça dans la rue.	[('restaurant prices', 'neutral', 'NULL'), ('restaurant general', 'neutral', 'NULL')]
g187147-d2481163-r210591775:1	propreté limite, toilettes à éviter.	[('restaurant miscellaneous', 'negative', 'NULL')]
g187147-d2481163-r210591775:2	ne pas hésiter à faire quelques centaines de mètres supplémentaires.	[('restaurant general', 'negative', 'NULL')]
g187147-d2520468-r190596033:0	Très bon accueil, carte de brasserie complète, bon rapport qualité prix, cadre agréable.	[('service general', 'positive', 'accueil'), ('food style_options', 'positive', 'carte'), ('restaurant prices', 'positive', 'NULL'), ('ambience general', 'positive', 'cadre'), ('restaurant general', 'positive', 'NULL')]
g187147-d2520468-r190596033:1	Service très sympathique et efficace, nous avons été servi en moins de 10min un vendredi soir à 20h.	[('service general', 'positive', 'Service')]
g187147-d2520468-r190596033:2	Qualité des plats très correcte, ma pièce du boucher était très bonne et tendre, et ma panna cotta délicieuse.	[('food quality', 'positive', 'plats'), ('food quality', 'positive', 'pièce du boucher'), ('food quality', 'positive', 'panna cotta')]
g187147-d2520468-r190596033:3	Evidemment ce n'est pas un resto gastronomique mais ce n'est pas ce qu'on lui demande!	[('restaurant general', 'neutral', 'resto')]
g187147-d2528029-r177289336:0	Des produits simples mais bons (oeufs au plat, tomates rôties et bacon), puis cheesecake maison réussi.	[('food quality', 'positive', 'produits'), ('food quality', 'positive', 'cheesecake')]
g187147-d2528029-r177289336:1	Le bémol fut l'attente et les serveurs sympathiques mais un peu dépassés	[('service general', 'negative', 'serveurs'), ('service general', 'negative', 'attente')]
g187147-d2620480-r270783301:0	Repas de qualité et fait maison, très bon rapport qualité prix, juste à côté de la tour eiffel.	[('food quality', 'positive', 'Repas'), ('food prices', 'positive', 'NULL'), ('location general', 'positive', 'tour eiffel')]
g187147-d2620480-r270783301:1	Accueil très sympathique.	[('service general', 'positive', 'Accueil')]
g187147-d2620480-r270783301:2	J'ai tendance à avoir des apprioris sur les repas dans les brasseries mais la nous avons été satisfait.	[('food quality', 'positive', 'repas')]
g187147-d2694960-r242979898:0	Cuisine surgelée, de mauvaise qualité.	[('food quality', 'negative', 'Cuisine')]
g187147-d2694960-r242979898:1	Mauvaise cuisson des aliments.	[('food quality', 'negative', 'aliments')]
g187147-d2694960-r242979898:2	Pas de responsable dans le restaurant pour répondre à nos demandes.	[('service general', 'negative', 'NULL')]
g187147-d2694960-r242979898:3	Toutefois le service est très agréable	[('service general', 'positive', 'service')]
g187147-d2709368-r193257030:0	J'ai adoré ce restaurant!	[('restaurant general', 'positive', 'restaurant')]
g187147-d2709368-r193257030:1	Petit et chaleureux, nous avons super bien mangé!	[('ambience general', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
g187147-d2709368-r193257030:2	Le service était au TOP, l'accueil génial, notre plat excellent!	[('service general', 'positive', 'service'), ('service general', 'positive', 'accueil'), ('food quality', 'positive', 'plat')]
g187147-d2709368-r193257030:3	Je le recommande à tout le monde!	[('restaurant general', 'positive', 'NULL')]
g187147-d2709368-r237421992:0	Nous nous sommes arrêtés par hasard devant le restaurant, qui ne paye pas de mine de l'extérieur.	[('ambience general', 'negative', 'restaurant')]
g187147-d2709368-r237421992:1	Quelle bonne surprise !	[('restaurant general', 'positive', 'NULL')]
