id	text	labels
es_la_poma_9_AnnaAsoJaca_2014-12-15:3	Se equivocaron al traer uno de los platos y rectificaron pero hubo que esperar un poco.	[('service general', 'negative', 'NULL')]
es_la_poma_9_AnnaAsoJaca_2014-12-15:4	En la cuenta se olvidaron de hacer el descuento y también fue necesario esperar a la rectificación.	[('service general', 'negative', 'NULL')]
es_la_poma_9_AnnaAsoJaca_2014-12-15:5	La decoración bastante conseguida.	[('ambience general', 'positive', 'decoración')]
es_la_poma_9_AnnaAsoJaca_2014-12-15:6	El local estaba lleno de turistas.	[('ambience general', 'negative', 'local')]
es_luis-candelas-zaragoza_comment-3240:0	Excelente comida casera que me recuerda la comida de mi madre.han realizado una gran reforma para satisfacer a sus clientes ¨gracias 	[('food quality', 'positive', 'comida'), ('ambience general', 'positive', 'reforma')]
es_luis-candelas-zaragoza_comment-3574:0	Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer. 	[('food quality', 'positive', 'comida'), ('food quality', 'positive', 'chuleta de ternera'), ('food prices', 'positive', 'chuleta de ternera'), ('food prices', 'positive', 'comida'), ('drinks style_options', 'positive', 'vinos'), ('service general', 'positive', 'Ana la propietaria'), ('service general', 'positive', 'madre')]
es_luis-candelas-zaragoza_comment-4152:0	Hemos comido el menú a la brasa precio calidad bien, los cayos que hemos probado de 10.	[('food prices', 'positive', 'menú a la brasa'), ('food quality', 'positive', 'menú a la brasa'), ('food quality', 'positive', 'cayos')]
es_luis-candelas-zaragoza_comment-4152:1	Lo recomendaremos.	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4152:2	Buen sitio para repetir 	[('restaurant general', 'positive', 'sitio')]
es_luis-candelas-zaragoza_comment-4160:0	comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir.	[('restaurant general', 'positive', 'NULL'), ('food quality', 'positive', 'ensalada con bonito escabechado de la casa'), ('food quality', 'positive', 'carnes'), ('food quality', 'positive', 'postres'), ('drinks style_options', 'positive', 'vinos')]
es_luis-candelas-zaragoza_comment-4160:1	muy recomendable y para volver!!! 	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4167:0	Tuvimos que esperar un poco para sentarnos, pero la comida muy buena, merece la pena. 	[('food quality', 'positive', 'comida'), ('service general', 'negative', 'NULL')]
es_luis-candelas-zaragoza_comment-4184:0	Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar. 	[('service general', 'positive', 'atención'), ('food quality', 'positive', 'comida'), ('food quality', 'positive', 'ternasco a la brasa'), ('location general', 'negative', 'NULL'), ('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4187:0	Fuimos 7 personas con un niño tanto el trato con la comida fue muy buenaLo recomiendo 	[('service general', 'positive', 'trato'), ('food quality', 'positive', 'comida'), ('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4272:0	La cena estuvo muy bien.	[('food quality', 'positive', 'cena')]
es_luis-candelas-zaragoza_comment-4272:1	Fuimos un grupo numeroso, 20 personas, y nos atendieron fenomenal y muy efectivos.	[('service general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4272:2	La ensalada, los entrantes fritos, el queso, fenomenal.	[('food quality', 'positive', 'ensalada'), ('food quality', 'positive', 'entrantes fritos'), ('food quality', 'positive', 'queso')]
es_luis-candelas-zaragoza_comment-4272:3	Como 2º plato yo elegí churrasco, que estaba sensacional, y con patatas fritas caseras (no congeladas).	[('food quality', 'positive', 'churrasco'), ('food quality', 'positive', 'patatas fritas')]
es_luis-candelas-zaragoza_comment-4272:4	Los postres también muy buenos, unos chupitos al final, cafés y todo por 20 € por persona.	[('food quality', 'positive', 'postres'), ('food prices', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4272:5	Los comentarios fueron favorables hacia todo, excepto el vino.	[('drinks quality', 'negative', 'vino')]
es_luis-candelas-zaragoza_comment-4272:7	Hay vinos jóvenes muy buenos de Cariñena por menos de 2 € la botella.	[('drinks quality', 'positive', 'vinos')]
es_luis-candelas-zaragoza_comment-4476:1	No será la última vez que vayamos,porque nos ha encantado.	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4476:2	El servicio estupendo y la cena muy bien también.	[('service general', 'positive', 'servicio'), ('food quality', 'positive', 'cena')]
es_luis-candelas-zaragoza_comment-4476:3	Recomendable sin duda. 	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4486:0	Hace una semana fuimos por primera vez al Candelas, fue su menú de brasa el que probamos y salvo el vino que gano mucho al convertirlo en  tinto de verano , la cena fue satisfactoria.	[('food quality', 'positive', 'menú de brasa'), ('drinks quality', 'negative', 'vino')]
es_luis-candelas-zaragoza_comment-4486:3	Muy satisfechos, el precio muy ajustado .	[('food quality', 'positive', 'NULL'), ('food prices', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4486:4	Sinduda repetiremos.	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4486:5	Muy recomendable y excelente trato de la Jefa de Sala. 	[('service general', 'positive', 'trato'), ('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4502:0	Vuelta de vacaciones y  parece oportuno volver por donde acabamos, si el último fue una buena experiencia.Excelente opción tanto en su menú a la brasa, como sobre todo ese menú veraniego de arroz.	[('food quality', 'positive', 'menú a la brasa'), ('food quality', 'positive', 'menú veraniego de arroz')]
es_luis-candelas-zaragoza_comment-4502:1	Hoy es la segunda vez que lo probamos y muy satisfecho de los tres arroces servidos, el negro, el de callos y el novedoso de rebozuelo.	[('food quality', 'positive', 'arroces'), ('food quality', 'positive', 'negro'), ('food quality', 'positive', 'callos'), ('food quality', 'positive', 'rebozuelo')]
es_luis-candelas-zaragoza_comment-4502:2	Magnífica la atención de Ana y hoy la guinda fue un carajillo de ron, como debe ser, obra de una buena camarera.	[('service general', 'positive', 'Ana'), ('service general', 'positive', 'camarera')]
es_luis-candelas-zaragoza_comment-4502:3	Espero que no se olvide con el fin de verano, un menú muy ajustado y sabroso.	[('food prices', 'positive', 'menú'), ('food quality', 'positive', 'menú')]
es_luis-candelas-zaragoza_comment-4553:0	Excelente trabajo en la cocina, a un precio muy interesante.	[('food quality', 'positive', 'trabajo en la cocina,'), ('food prices', 'positive', 'trabajo en la cocina')]
es_luis-candelas-zaragoza_comment-4553:1	Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza.	[('service general', 'positive', 'Trato'), ('food quality', 'positive', 'comida'), ('ambience general', 'neutral', 'ambiente'), ('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4553:2	Ana un lujo como jefa de sala, Eduardo Orús un toque especial en los fogones.	[('service general', 'positive', 'Ana'), ('service general', 'positive', 'Eduardo Orús')]
es_luis-candelas-zaragoza_comment-4553:3	Ingeniosos menús degustación que van cambiando con acierto.	[('food style_options', 'positive', 'menús degustación')]
es_luis-candelas-zaragoza_comment-4553:4	Definitivamente un lugar para tener en cuenta cada semana. 	[('restaurant general', 'positive', 'lugar')]
es_luis-candelas-zaragoza_comment-4563:0	La atención ha sido buena, la comida aceptable, pero mi queja es con la reserva, por internet, sino me hubiera presentado personalmente hubiera tenido un chasco.	[('service general', 'positive', 'atención'), ('food quality', 'positive', 'comida'), ('service general', 'negative', 'reserva')]
es_luis-candelas-zaragoza_comment-4570:0	La comida,muy buena.	[('food quality', 'positive', 'comida')]
es_luis-candelas-zaragoza_comment-4570:1	El trato amable,y el servicio rápido.	[('service general', 'positive', 'trato')]
es_luis-candelas-zaragoza_comment-4570:2	El precio para los tiempos de crisis que atravesamos un poco por encima de nuestros presupuestos.	[('restaurant prices', 'negative', 'NULL')]
es_luis-candelas-zaragoza_comment-4570:3	No obstante buena relación calidad precio.	[('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4570:4	Seguramente volveremos 	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4630:0	Me gustó.	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4630:1	No lo conocía, pero relación calidad-precio me pareció muy bien.	[('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4630:2	Por ponerle una pega, el excesivo ruido ,había mucha gente y en la sala resuena mucho y casi no podíamos escucharnos. 	[('ambience general', 'negative', 'ruido')]
es_luis-candelas-zaragoza_comment-4668:0	Escriba aquí su comentario:Muy buen restaurante en relación calidad/precio y cantidad, los callos insuperables, personal muy atento y agradable. 	[('food prices', 'positive', 'restaurante'), ('food quality', 'positive', 'restaurante'), ('food quality', 'positive', 'callos'), ('service general', 'positive', 'personal')]
es_luis-candelas-zaragoza_comment-4726:1	Buena comida, sobretodo los callos, recomendable. 	[('food quality', 'positive', 'comida'), ('food quality', 'positive', 'callos')]
es_luis-candelas-zaragoza_comment-4854:0	Muy amable todo el personal, limpio y la comida muy buena y con varios menus para elegir junto con la carta.	[('service general', 'positive', 'personal'), ('ambience general', 'positive', 'limpio'), ('food quality', 'positive', 'comida'), ('food style_options', 'positive', 'menus')]
es_luis-candelas-zaragoza_comment-4854:1	Volveremos 	[('restaurant general', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4860:0	Escriba aquí su comentario…Buena relación calidad -precio.	[('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_luis-candelas-zaragoza_comment-4860:1	Rapidez. 	[('service general', 'positive', 'NULL')]
es_l_olive_25_GloriaFerranGatell_2011-10-03:0	Buena cocina, ambiente tranquilo y servicio esmerado.	[('food quality', 'positive', 'cocina'), ('ambience general', 'positive', 'ambiente'), ('service general', 'positive', 'servicio')]
es_l_olive_26_ManuelRodriguez_2011-10-03:1	por eso regresamos cada vez que podemos por que vale la pena, y si que es recomendable  A/t.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_26_ManuelRodriguez_2011-10-03:2	manuel hasta la proxima y gracias.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_28_JoseManuelArranzHernandez_2011-09-05:0	Como Siempre fantastico,  Gran Servicio, calidad extrema y precio en concordacia.	[('restaurant general', 'positive', 'NULL'), ('service general', 'positive', 'Servicio'), ('food quality', 'positive', 'NULL'), ('food prices', 'neutral', 'NULL')]
es_l_olive_29_J_2011-08-29:0	Un valor seguro cuando consiste no sólo en comer fantásticamente, si no en quedar bien con gente que está de visita en la ciudad.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_2_SandraAltafaja_2015-01-08:0	Buen trato y buena comida	[('service general', 'positive', 'trato'), ('food quality', 'positive', 'comida')]
es_l_olive_30_Dexter_Fox_2011-08-13:0	Hola, fuimos ayer dia 12-08-2011, y realmente los platos son exquisitos.	[('food quality', 'positive', 'platos')]
es_l_olive_30_Dexter_Fox_2011-08-13:1	Me encantó.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_30_Dexter_Fox_2011-08-13:2	Sinceramente, buenisimo, sobretodo el solomillo con vino tinto buenisimo, el mejor que he probado y personal muy amable.	[('food quality', 'positive', 'solomillo con vino tinto'), ('service general', 'positive', 'personal')]
es_l_olive_30_Dexter_Fox_2011-08-13:3	Se está muy a gusto, mi restaurante preferido de barcelona.	[('restaurant general', 'positive', 'restaurante')]
es_l_olive_31_JoseA:0	Nunca defrauda.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_31_JoseA:1	Los precios un poco altos, pero compensa con la buena calidad del producto y la profesionalidad de todo el personal.	[('restaurant prices', 'negative', 'NULL'), ('food quality', 'positive', 'producto'), ('service general', 'positive', 'personal')]
es_l_olive_32_MartaCapdevila_2011-07-17:0	correcto y maxima comodidad.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_33_Pepe_2011-04-24:0	Me ha causado una gratisima impresión, tanto en la calidad de sus productos como en el exquisito trato de su personal.	[('food quality', 'positive', 'productos'), ('service general', 'positive', 'trato de su personal')]
es_l_olive_33_Pepe_2011-04-24:1	Repetiré cuando regrese por Barcelona y ya he recomendado a mis amigos.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_34_AntoniPratMontoy_2011-03-01:0	Calidad y servicio muy correctos.	[('food quality', 'positive', 'NULL'), ('service general', 'positive', 'servicio')]
es_l_olive_34_AntoniPratMontoy_2011-03-01:1	Un buen restaurante dentro de la gama media/alta de Barcelona	[('restaurant general', 'positive', 'restaurante')]
es_l_olive_39_FranciscoDeHaro_2010-12-12:0	Un restaurante muy tranquilo y perfecto para ocasiones especiales con la familia, etc...	[('ambience general', 'positive', 'restaurante')]
es_l_olive_39_FranciscoDeHaro_2010-12-12:1	Un carta amplia y con mucha variedad.	[('food style_options', 'positive', 'carta')]
es_l_olive_39_FranciscoDeHaro_2010-12-12:2	El servicio es atento y rápido, sin ser en ningún momento agobiante.	[('service general', 'positive', 'servicio')]
es_l_olive_39_FranciscoDeHaro_2010-12-12:3	Para recomendar.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_42_Manuel_2010-11-13:0	La calidad de la comida no  corresponde al precio, además las mesas estan demasiado juntas y oyes sin quere todas las conversaciones de alrededor.	[('food quality', 'negative', 'comida'), ('food prices', 'negative', 'comida'), ('ambience general', 'negative', 'mesas')]
es_l_olive_42_Manuel_2010-11-13:1	Definitivamente no volveré, al menos pagando yo.	[('restaurant general', 'negative', 'NULL')]
es_l_olive_44_SergioChavesArnau_2010-10-22:0	Se puede resumir en una palabra: Excelente	[('restaurant general', 'positive', 'NULL')]
es_l_olive_45_LuciaGomezValenzuela_2010-09-18:0	Muy buena calidad de alimentos y muy bien cocinados.	[('food quality', 'positive', 'alimentos')]
es_l_olive_45_LuciaGomezValenzuela_2010-09-18:1	Servicio rápido, muy amables.	[('service general', 'positive', 'Servicio')]
es_l_olive_45_LuciaGomezValenzuela_2010-09-18:2	No le pongo un 10 por que es un poquito caro pero merece la pena ir.	[('restaurant prices', 'negative', 'NULL')]
es_l_olive_45_LuciaGomezValenzuela_2010-09-18:3	Debe ser un sitio de referencia siempre.	[('restaurant general', 'positive', 'sitio')]
es_l_olive_47_EnricPorxas_2010-09-16:0	Fuimos por una recomedación y fue todo un acierto.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_47_EnricPorxas_2010-09-16:1	La xatonada y las croquetas una delicia.	[('food quality', 'positive', 'xatonada'), ('food quality', 'positive', 'croquetas')]
es_l_olive_47_EnricPorxas_2010-09-16:2	De segundo recomiendo las gambas sobretodo si te invitan.	[('food quality', 'positive', 'gambas'), ('food prices', 'negative', 'gambas')]
es_l_olive_47_EnricPorxas_2010-09-16:3	Buen servicio y buen ambiente.	[('service general', 'positive', 'servicio'), ('ambience general', 'positive', 'ambiente')]
es_l_olive_48_EsteffyLi_2010-09-04:0	Siempre vamos cuando no sabemos adonde ir para cenar, la comida esta bien y el precio en comparacion vale la pena .	[('food quality', 'positive', 'comida'), ('restaurant prices', 'positive', 'NULL')]
es_l_olive_48_EsteffyLi_2010-09-04:1	El servicio y el trato son sin duda uno de los mejores de BCN, y eso que he probado muchos restaurantes.	[('service general', 'positive', 'servicio')]
es_l_olive_48_EsteffyLi_2010-09-04:3	El corte del jamon en lonchas mas finas!	[('food quality', 'negative', 'corte del jamon')]
es_l_olive_49_Eva_2010-03-27:0	"Impecable, calidad extraordinaria en cuanto al producto, la presentación y el ""punto""."	[('food quality', 'positive', 'producto')]
es_l_olive_49_Eva_2010-03-27:1	El servicio lustroso, impecable, elegante.	[('service general', 'positive', 'servicio')]
es_l_olive_49_Eva_2010-03-27:2	Ninguna pega.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_4_AntonioSerranoPueyo_2014-09-27:0	Como siempre, L'Olivé es una valor seguro.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_4_AntonioSerranoPueyo_2014-09-27:1	Cocina catalana y de mercado, basada en una óptima calidad del producto.	[('food quality', 'positive', 'producto')]
es_l_olive_4_AntonioSerranoPueyo_2014-09-27:2	Este restaurante goza de una homogeneidad envidiable.	[('restaurant general', 'positive', 'restaurante')]
es_l_olive_4_AntonioSerranoPueyo_2014-09-27:3	Nunca les va a defraudar.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_4_AntonioSerranoPueyo_2014-09-27:4	Siempre es de una excelencia insuperable.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_4_AntonioSerranoPueyo_2014-09-27:5	El ambiente, la comida, el óptimo servicio y la magnífica relación calidad/precio.	[('ambience general', 'positive', 'ambiente'), ('food quality', 'positive', 'comida'), ('service general', 'positive', 'servicio'), ('food prices', 'positive', 'NULL'), ('food quality', 'positive', 'NULL')]
es_l_olive_50_Toni_2010-03-09:0	Muy caro por la comida que ofrecen, he comido igual o mejor en La Flauta, El Asador de Aranda, etc.	[('food prices', 'negative', 'comida')]
es_l_olive_50_Toni_2010-03-09:2	Un restaurante al que no pienso volver.	[('restaurant general', 'negative', 'restaurante')]
es_l_olive_54_Anonimo_2009-12-23:0	Nada que objetar a la comida, ni a la decoración, pero quiero dejar constancia que el servicio no está a la altura de lo que se merecería el restaurante.	[('food quality', 'positive', 'comida'), ('ambience general', 'positive', 'decoración'), ('service general', 'negative', 'servicio')]
es_l_olive_58_MaCarmen_2009-10-22:0	De lo mejor de Barcelona.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_58_MaCarmen_2009-10-22:1	Todo excelente.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_58_MaCarmen_2009-10-22:2	El precio es elevado pero lo vale.	[('restaurant prices', 'neutral', 'NULL')]
es_l_olive_59_PacoBalcells_2009-09-21:0	El local muy bien, la calidad de la comida muy buena, servicio  bueno, pero la presentación de los platos, ya que se lo cobra, deja mucho que desear.	[('ambience general', 'positive', 'local'), ('food quality', 'positive', 'comida'), ('service general', 'neutral', 'servicio')]
es_l_olive_59_PacoBalcells_2009-09-21:1	Otro detalle de mal gusto es que los entretenimientos que ponen al principio te los cobran.	[('service general', 'negative', 'entretenimientos')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:0	Como siempre L'Olivé ofrece una cocina catalana y de mercado de una calidad impecable.	[('food quality', 'positive', 'cocina')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:1	El producto siempre es de primera y de una homogeneidad envidiable.	[('food quality', 'positive', 'producto')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:2	"Su selección de ""para picar"" es destacable: óptimos calamares a la romana y fantásticos boquerones frescos y rebozados."	[('food quality', 'positive', 'calamares a la romana'), ('food quality', 'positive', 'boquerones')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:3	Pescados impecables y de una cocción, ya sea a la plancha o al horno, siempre en su punto.	[('food quality', 'positive', 'Pescados')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:4	"Unos postres para golosos, destacando una de las mejores ""cremas catalanas"" y un ""tiramisú"" de antología."	[('food quality', 'positive', 'postres'), ('food quality', 'positive', 'cremas catalanas'), ('food quality', 'positive', 'tiramisú')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:5	La bodega suficiente y con una variedad muy bien escogida y a precios adecuados.	[('drinks style_options', 'positive', 'bodega'), ('drinks prices', 'positive', 'bodega')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:6	El ambiente más que agradable y poco ruidoso.	[('ambience general', 'positive', 'ambiente')]
es_l_olive_5_AntonioSerranoPueyo_2014-08-25:7	Es un restaurante para repetir, repetir y repetir.	[('restaurant general', 'positive', 'restaurante')]
es_l_olive_60_Luisa_2009-09-07:0	Excelente !	[('restaurant general', 'positive', 'NULL')]
es_l_olive_60_Luisa_2009-09-07:1	Muy rica comida y muy buen servicio.	[('food quality', 'positive', 'comida'), ('service general', 'positive', 'servicio')]
es_l_olive_61_Victor_2009-08-22:0	La comida es buena o muy buena diria, el precio es carillo pero normal en esta zona de Barcelona, ahora bien el servicio es muy mejorable sobre todo que no os toque el camarero de las prisas que quiere que te vayas lo antes posible.	[('food quality', 'positive', 'comida'), ('food prices', 'negative', 'comida'), ('service general', 'negative', 'camarero')]
es_l_olive_61_Victor_2009-08-22:1	por otro lado las mesas están demasiado juntas y hay mucho ruido.	[('service general', 'positive', 'mesas')]
es_l_olive_61_Victor_2009-08-22:2	Pasable.	[('restaurant general', 'neutral', 'NULL')]
es_l_olive_63_Gonzalo_2009-08-04:0	Bien.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_63_Gonzalo_2009-08-04:1	Buena cocina y servicio, aunque los camareros van acelerados como si estuvieran apagando un conato de incendio.	[('food quality', 'positive', 'cocina'), ('service general', 'negative', 'servicio'), ('service general', 'negative', 'camareros')]
es_l_olive_63_Gonzalo_2009-08-04:2	En realidad están tratando de que dejes la mesa lo antes posible para ocupar un segundo turno.	[('service general', 'negative', 'NULL')]
es_l_olive_63_Gonzalo_2009-08-04:3	No es un chollo en cuanto a precio.	[('restaurant prices', 'negative', 'NULL')]
es_l_olive_67_Maarten_2009-05-23:0	Nos encantó, llevamos clientes por el trabajo, y cenamos con fines de semana a solas... hasta hace poco volvimos con unos amigos y... qué decepción!!!	[('restaurant general', 'positive', 'NULL'), ('restaurant general', 'negative', 'NULL')]
es_l_olive_67_Maarten_2009-05-23:1	Trato pobre, los precios de los platos no tienen sentido y el local tiene mucho ruido!	[('service general', 'negative', 'Trato'), ('food prices', 'negative', 'platos'), ('ambience general', 'negative', 'local')]
es_l_olive_67_Maarten_2009-05-23:2	El servicio deja de desear y sinceramente os dijo que este restaurante ha pasado su mejor momento.	[('service general', 'negative', 'servicio'), ('restaurant general', 'negative', 'restaurante')]
es_l_olive_68_Anonimo_2009-05-06:0	La verdad es que resulta muy caro para lo que recibes.	[('restaurant prices', 'negative', 'NULL')]
es_l_olive_68_Anonimo_2009-05-06:1	Tenia unas expectativas muy altas tras haber estado en el Barcelonta de mismo grupo, sinembargo me decepcionó muchísimo: comida recalentada, mucho ruido, mesas muy cerca, trato frio y desagradable... 	[('food quality', 'negative', 'comida'), ('ambience general', 'negative', 'ruido'), ('ambience general', 'negative', 'mesas'), ('service general', 'negative', 'trato')]
es_l_olive_68_Anonimo_2009-05-06:2	No pienso volver.	[('restaurant general', 'negative', 'NULL')]
es_l_olive_69_Mjose_2009-04-21:0	Mi preferido para celebraciones especiales desde hace muchos años.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_69_Mjose_2009-04-21:1	Confío en él desde que estaba en la C/Muntaner.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_69_Mjose_2009-04-21:2	Nunca me falla !!!	[('restaurant general', 'positive', 'NULL')]
es_l_olive_6_DanielGarcia_2014-08-12:0	Comida aceptable a un precio algo elevado para lo que es.	[('food quality', 'positive', 'Comida'), ('food prices', 'negative', 'Comida')]
es_l_olive_6_DanielGarcia_2014-08-12:1	Al restaurante le falta una renovación, se ha quedado algo anticuado en todos los sentidos.	[('ambience general', 'negative', 'restaurante')]
es_l_olive_70_Cristina_2009-02-03:0	el restaurante es agradable; la comida buena pero un poco cara; el servicio nos trató fatal (febrero 2007); ruidosos, impertinentes, fue imposible disfrutar de la cena.	[('ambience general', 'positive', 'restaurante'), ('food quality', 'positive', 'comida'), ('food prices', 'negative', 'comida'), ('service general', 'negative', 'servicio')]
es_l_olive_71_Joan_2008-07-30:0	Sin duda, lo peor del restaurante es la decoración, extrañamente alabada por algunos.	[('ambience general', 'negative', 'decoración')]
es_l_olive_71_Joan_2008-07-30:2	Impersonal, lo peor que le puede pasar a un restaurante que quiere tener voz propia.	[('ambience general', 'negative', 'restaurante')]
es_l_olive_71_Joan_2008-07-30:3	"Por lo demás, el servicio bueno dentro de que como decía un político pepero (Cañete) los ""nuevos"" camareros no diferencian un arroz de un fideo... pero por lo menos son eficaces y atentos."	[('service general', 'positive', 'servicio')]
es_l_olive_71_Joan_2008-07-30:4	La comida bien en cuanto calidad y cantidad.	[('food quality', 'positive', 'comida')]
es_l_olive_71_Joan_2008-07-30:5	No se esperen platos extraordinarios, pero son en su mayoria muy buenos (que no es poco).	[('food quality', 'positive', 'platos')]
es_l_olive_71_Joan_2008-07-30:6	Debe mejorar muy mucho su carta de vinos.	[('drinks style_options', 'negative', 'carta de vinos')]
es_l_olive_71_Joan_2008-07-30:7	Total; buena comida, con poca capacidad de sorpresa y bastante caro.	[('food quality', 'positive', 'comida'), ('food prices', 'negative', 'comida')]
es_l_olive_72_Lolive_2008-07-08:0	Lo han repetido en varias opiniones: el ruido es insufrible!!	[('ambience general', 'negative', 'ruido')]
es_l_olive_73_Jaime_2008-06-24:0	Me encantó el filete de vedella al foie, en general le doy una puntuación de 9.	[('food quality', 'positive', 'filete de vedella al foie')]
es_l_olive_73_Jaime_2008-06-24:1	La carta que sale en internet tendrìa que ser mas extensa.	[('food style_options', 'negative', 'carta')]
es_l_olive_74_Claudia_2008-05-16:1	Y la verdad que lo pasamos estupendo.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_74_Claudia_2008-05-16:2	La comida muy pero muy buena, áun me acuerdo del foie y de mangret de pato con salsa de fresa.	[('food quality', 'positive', 'comida'), ('food quality', 'positive', 'foie'), ('food quality', 'positive', 'mangret de pato con salsa de fresa')]
es_l_olive_74_Claudia_2008-05-16:3	Me ha encantado.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_74_Claudia_2008-05-16:4	Es verdad que los camareros van con mucha prisa, pero a nosotros nos ha ido bien, porque después de cenar teníamos que ir al teatro, y aun así salimos del restaurante corriendo.	[('service general', 'positive', 'camareros')]
es_l_olive_76_Joan_2008-02-11:0	no cuiden al client; sorollos, un escandol, ha perdut tot l´encant.¡un desastre!	[('service general', 'negative', 'NULL')]
es_l_olive_78_Mathews_2007-12-07:0	Comida con calidad correcta y en su justa proporcion y precio ay,ay,carta de vinos completa y bien,servicio profesional eficiente,peros:decoracion y ambiente casi retro,cobrar por pan que no pedi y servicio 2,20 €,por persona,pan de coca con tomate 3,20 €,excesivo, los cafes a 2,00,todo mas impuestos no repetire.	[('food quality', 'positive', 'Comida'), ('restaurant prices', 'negative', 'Comida'), ('drinks style_options', 'positive', 'carta de vinos'), ('service general', 'positive', 'servicio'), ('ambience general', 'negative', 'peros:decoracion'), ('ambience general', 'negative', 'ambiente'), ('food prices', 'negative', 'pan'), ('food prices', 'negative', 'pan de coca con tomate'), ('drinks prices', 'negative', 'cafes')]
es_l_olive_80_Cristina_2007-10-26:0	Uno de mis restaurantes preferidos.	[('restaurant general', 'positive', 'restaurantes')]
es_l_olive_80_Cristina_2007-10-26:1	Buen ambiente, cocina excelente y decorado atractivo.	[('ambience general', 'positive', 'ambiente'), ('food quality', 'positive', 'cocina'), ('ambience general', 'positive', 'decorado')]
es_l_olive_83_Pablo_2007-04-27:0	Sobresaliente.	[('restaurant general', 'positive', 'NULL')]
es_l_olive_83_Pablo_2007-04-27:2	Estamos hablando de un sitio muy fino situado en el cogollo barcelonés, por tanto, entiendo, que se tiene que reflejar en el precio.	[('restaurant prices', 'positive', 'sitio'), ('ambience general', 'positive', 'sitio')]
